State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Tamil Nadu,Villupuram,Villupuram,T.V. Cumbu,Other,FAQ,2001-12-18,466,466.0,466,120
Tamil Nadu,Villupuram,Villupuram,Thinai (Italian Millet),Other,FAQ,2001-12-18,330,373.0,345,116
Chandigarh,Chandigarh,Chandigarh (F&V),Bhindi (Ladies Finger),Other,FAQ,2001-12-19,1000,1400.0,1200,85
Chandigarh,Chandigarh,Chandigarh (F&V),Bottle gourd,Other,FAQ,2001-12-19,250,350.0,300,82
Chandigarh,Chandigarh,Chandigarh (F&V),Brinjal,Other,FAQ,2001-12-19,150,250.0,200,35
Chandigarh,Chandigarh,Chandigarh (F&V),Cauliflower,Other,FAQ,2001-12-19,150,250.0,200,34
Chandigarh,Chandigarh,Chandigarh (F&V),Green Chilli,Other,FAQ,2001-12-19,500,600.0,550,87
Chandigarh,Chandigarh,Chandigarh (F&V),Mousambi (Sweet Lime),Other,Large,2001-12-19,80,110.0,90,77
Chandigarh,Chandigarh,Chandigarh (F&V),Onion,Other,FAQ,2001-12-19,425,525.0,475,23
Chandigarh,Chandigarh,Chandigarh (F&V),Orange,Other,Large,2001-12-19,120,260.0,190,18
Chandigarh,Chandigarh,Chandigarh (F&V),Potato,Other,FAQ,2001-12-19,200,375.0,283,24
Chandigarh,Chandigarh,Chandigarh (F&V),Tomato,Other,FAQ,2001-12-19,300,500.0,400,78
Gujarat,Ahmedabad,Ahmedabad,Amaranthus,Other,FAQ,2001-12-19,200,300.0,250,86
Gujarat,Ahmedabad,Ahmedabad,Beetroot,Other,FAQ,2001-12-19,500,700.0,600,157
Gujarat,Ahmedabad,Ahmedabad,Bhindi (Ladies Finger),Other,FAQ,2001-12-19,700,1450.0,1300,85
Gujarat,Ahmedabad,Ahmedabad,Bitter gourd,Other,FAQ,2001-12-19,600,800.0,700,81
Gujarat,Ahmedabad,Ahmedabad,Brinjal,Other,FAQ,2001-12-19,50,200.0,150,35
Gujarat,Ahmedabad,Ahmedabad,Cabbage,Other,FAQ,2001-12-19,150,350.0,300,154
Gujarat,Ahmedabad,Ahmedabad,Capsicum,Other,FAQ,2001-12-19,600,750.0,650,164
Gujarat,Ahmedabad,Ahmedabad,Carrot,Other,FAQ,2001-12-19,250,450.0,300,153
Gujarat,Ahmedabad,Ahmedabad,Cauliflower,Other,FAQ,2001-12-19,100,250.0,200,34
Gujarat,Ahmedabad,Ahmedabad,Chikoos (Sapota),Other,Large,2001-12-19,1000,1200.0,1150,71
Gujarat,Ahmedabad,Ahmedabad,Cucumbar (Kheera),Other,FAQ,2001-12-19,700,1100.0,1000,159
Gujarat,Ahmedabad,Ahmedabad,Drumstick,Other,FAQ,2001-12-19,1000,1500.0,1300,168
Gujarat,Ahmedabad,Ahmedabad,Ginger (Green),Other,FAQ,2001-12-19,800,900.0,850,103
Gujarat,Ahmedabad,Ahmedabad,Grapes,Other,Large,2001-12-19,2000,4000.0,3500,22
Gujarat,Ahmedabad,Ahmedabad,Green Chilli,Other,FAQ,2001-12-19,175,475.0,425,87
Gujarat,Ahmedabad,Ahmedabad,Lime,Other,Large,2001-12-19,500,800.0,700,180
Gujarat,Ahmedabad,Ahmedabad,Methi (Leaves),Other,FAQ,2001-12-19,100,200.0,150,46
Gujarat,Ahmedabad,Ahmedabad,Mousambi (Sweet Lime),Other,Large,2001-12-19,1000,4500.0,3000,77
Gujarat,Ahmedabad,Ahmedabad,Onion,Other,FAQ,2001-12-19,300,580.0,440,23
Gujarat,Ahmedabad,Ahmedabad,Orange,Other,Large,2001-12-19,2000,4000.0,3500,18
Gujarat,Ahmedabad,Ahmedabad,Papaya,Other,Large,2001-12-19,400,500.0,460,72
Gujarat,Ahmedabad,Ahmedabad,Pomegranate,Other,Large,2001-12-19,1000,6000.0,4500,190
Gujarat,Ahmedabad,Ahmedabad,Potato,Other,FAQ,2001-12-19,700,850.0,775,24
Gujarat,Ahmedabad,Ahmedabad,Pumpkin,Other,FAQ,2001-12-19,100,200.0,150,84
Gujarat,Ahmedabad,Ahmedabad,Raddish,Other,FAQ,2001-12-19,150,200.0,175,161
Gujarat,Ahmedabad,Ahmedabad,Sweet Potato,Other,FAQ,2001-12-19,325,425.0,375,152
Gujarat,Ahmedabad,Ahmedabad,Tomato,Other,FAQ,2001-12-19,200,400.0,300,78
Gujarat,Dahod,Dahod,Arhar (Tur/Red Gram)(Whole),Other,FAQ,2001-12-19,1171,1171.0,1171,49
Gujarat,Dahod,Dahod,Bhindi (Ladies Finger),Other,FAQ,2001-12-19,900,1100.0,1000,85
Gujarat,Dahod,Dahod,Black Gram (Urd Beans)(Whole),Other,FAQ,2001-12-19,1600,1700.0,1650,8
Gujarat,Dahod,Dahod,Bottle gourd,Other,FAQ,2001-12-19,300,400.0,300,82
Gujarat,Dahod,Dahod,Brinjal,Other,FAQ,2001-12-19,100,300.0,200,35
Gujarat,Dahod,Dahod,Cabbage,Other,FAQ,2001-12-19,350,400.0,400,154
Gujarat,Dahod,Dahod,Carrot,Other,FAQ,2001-12-19,250,500.0,400,153
Gujarat,Dahod,Dahod,Castor Seed,Other,FAQ,2001-12-19,1000,1025.0,1000,123
Gujarat,Dahod,Dahod,Cauliflower,Other,FAQ,2001-12-19,150,400.0,300,34
Gujarat,Dahod,Dahod,Coriander (Leaves),Other,FAQ,2001-12-19,100,500.0,300,43
Gujarat,Dahod,Dahod,Cucumbar (Kheera),Other,FAQ,2001-12-19,800,1000.0,800,159
Gujarat,Dahod,Dahod,Garlic,Other,FAQ,2001-12-19,3000,5000.0,4500,25
Gujarat,Dahod,Dahod,Ginger (Green),Other,FAQ,2001-12-19,1000,1400.0,1300,103
Gujarat,Dahod,Dahod,Green Chilli,Other,FAQ,2001-12-19,400,600.0,500,87
Gujarat,Dahod,Dahod,Jowar (Sorghum),Other,FAQ,2001-12-19,270,280.0,273,5
Gujarat,Dahod,Dahod,Lime,Other,Medium,2001-12-19,1000,1300.0,1000,180
Gujarat,Dahod,Dahod,Maize,Other,FAQ,2001-12-19,427,440.0,430,4
Gujarat,Dahod,Dahod,Onion,Other,FAQ,2001-12-19,400,600.0,500,23
Gujarat,Dahod,Dahod,Paddy (Dhan)(Common),Other,FAQ,2001-12-19,415,420.0,415,2
Gujarat,Dahod,Dahod,Potato,Other,FAQ,2001-12-19,500,700.0,600,24
Gujarat,Dahod,Dahod,Raddish,Other,FAQ,2001-12-19,100,200.0,200,161
Gujarat,Dahod,Dahod,Red Gram,Other,FAQ,2001-12-19,1900,1960.0,1915,7
Gujarat,Dahod,Dahod,Rice,Other,FAQ,2001-12-19,700,700.0,700,3
Gujarat,Dahod,Dahod,"Sesamum (Sesame,Gingelly,Til)",White,FAQ,2001-12-19,1665,1700.0,1685,11
Gujarat,Dahod,Dahod,Soyabean,Other,FAQ,2001-12-19,1025,1035.0,1027,13
Gujarat,Dahod,Dahod,Sweet Potato,Other,FAQ,2001-12-19,250,350.0,325,152
Gujarat,Dahod,Dahod,Tomato,Other,FAQ,2001-12-19,200,300.0,250,78
Gujarat,Mehsana,Unjha,Castor Seed,Other,FAQ,2001-12-19,195,223.0,214,123
Gujarat,Mehsana,Unjha,Cummin Seed (Jeera),Other,FAQ,2001-12-19,1000,2060.0,1940,42
Gujarat,Mehsana,Unjha,Mustard,Other,FAQ,2001-12-19,221,248.0,235,12
Gujarat,Mehsana,Unjha,Soanf,Other,FAQ,2001-12-19,350,902.0,460,135
Gujarat,Rajkot,Gondal,Apple,Simla,Medium,2001-12-19,1000,2500.0,2000,17
Gujarat,Rajkot,Gondal,Bajra (Pearl Millet/Cumbu),Hybrid,FAQ,2001-12-19,310,465.0,405,28
Gujarat,Rajkot,Gondal,Brinjal,Other,FAQ,2001-12-19,100,200.0,150,35
Gujarat,Rajkot,Gondal,Cabbage,Other,FAQ,2001-12-19,150,300.0,200,154
Gujarat,Rajkot,Gondal,Carrot,Other,FAQ,2001-12-19,100,250.0,200,153
Gujarat,Rajkot,Gondal,Castor Seed,Caster,FAQ,2001-12-19,1015,1075.0,1050,123
Gujarat,Rajkot,Gondal,Cauliflower,Other,FAQ,2001-12-19,200,400.0,300,34
Gujarat,Rajkot,Gondal,Cummin Seed (Jeera),Desi,FAQ,2001-12-19,8130,9375.0,8500,42
Gujarat,Rajkot,Gondal,Garlic,Other,FAQ,2001-12-19,3250,5200.0,4690,25
Gujarat,Rajkot,Gondal,Grapes,Green,Medium,2001-12-19,2000,3500.0,2500,22
Gujarat,Rajkot,Gondal,Green Chilli,Other,FAQ,2001-12-19,250,500.0,400,87
Gujarat,Rajkot,Gondal,Groundnut,Bold Kernel,FAQ,2001-12-19,1390,1650.0,1575,10
Gujarat,Rajkot,Gondal,Groundnut,Bold,FAQ,2001-12-19,1000,1335.0,1180,10
Gujarat,Rajkot,Gondal,Guar,Other,FAQ,2001-12-19,200,400.0,300,75
Gujarat,Rajkot,Gondal,Guava,Other,Medium,2001-12-19,400,450.0,400,185
Gujarat,Rajkot,Gondal,Jowar (Sorghum),Jowar Hybrid,FAQ,2001-12-19,305,380.0,320,5
Gujarat,Rajkot,Gondal,Leafy Vegetable,Other,FAQ,2001-12-19,15,75.0,30,171
Gujarat,Rajkot,Gondal,Lime,Other,Medium,2001-12-19,500,750.0,600,180
Gujarat,Rajkot,Gondal,Maize,Hybrid,FAQ,2001-12-19,410,430.0,420,4
Gujarat,Rajkot,Gondal,Onion,Nasik,FAQ,2001-12-19,80,405.0,315,23
Gujarat,Rajkot,Gondal,Pumpkin,Other,FAQ,2001-12-19,100,250.0,200,84
Gujarat,Rajkot,Gondal,Red Gram,Desi (Whole),FAQ,2001-12-19,1500,2080.0,2000,7
Gujarat,Rajkot,Gondal,"Sesamum (Sesame,Gingelly,Til)",Black,FAQ,2001-12-19,1625,2270.0,1950,11
Gujarat,Rajkot,Gondal,"Sesamum (Sesame,Gingelly,Til)",Red,FAQ,2001-12-19,1350,1545.0,1545,11
Gujarat,Rajkot,Gondal,"Sesamum (Sesame,Gingelly,Til)",White,FAQ,2001-12-19,1450,1810.0,1775,11
Gujarat,Rajkot,Gondal,Tomato,Other,FAQ,2001-12-19,150,300.0,200,78
Gujarat,Rajkot,Rajkot,Bajra (Pearl Millet/Cumbu),Hybrid,FAQ,2001-12-19,405,525.0,475,28
Gujarat,Rajkot,Rajkot,Castor Seed,Castor seed,FAQ,2001-12-19,1025,1055.0,1030,123
Gujarat,Rajkot,Rajkot,Corriander seed,Other,FAQ,2001-12-19,2175,2700.0,2450,108
Gujarat,Rajkot,Rajkot,Cummin Seed (Jeera),Common,FAQ,2001-12-19,8250,8850.0,8550,42
Gujarat,Rajkot,Rajkot,Garlic,Desi,FAQ,2001-12-19,3015,5025.0,4450,25
Gujarat,Rajkot,Rajkot,Groundnut,Big (With Shell),FAQ,2001-12-19,1005,1275.0,1160,10
Gujarat,Rajkot,Rajkot,Groundnut,Groundnut seed,FAQ,2001-12-19,1600,1650.0,1630,10
Gujarat,Rajkot,Rajkot,Groundnut,Other,FAQ,2001-12-19,1000,1255.0,1150,10
Gujarat,Rajkot,Rajkot,Jowar (Sorghum),White,FAQ,2001-12-19,300,460.0,425,5
Gujarat,Rajkot,Rajkot,Maize,Yellow,FAQ,2001-12-19,400,415.0,410,4
Gujarat,Rajkot,Rajkot,Methi Seeds,Other,FAQ,2001-12-19,1650,1800.0,1720,47
Gujarat,Rajkot,Rajkot,Mustard,Yellow (Black),FAQ,2001-12-19,1100,1195.0,1150,12
Gujarat,Rajkot,Rajkot,Onion,Red,FAQ,2001-12-19,160,485.0,350,23
Gujarat,Rajkot,Rajkot,Potato,Desi,FAQ,2001-12-19,475,825.0,750,24
Gujarat,Rajkot,Rajkot,"Sesamum (Sesame,Gingelly,Til)",White,FAQ,2001-12-19,1660,1830.0,1780,11
Gujarat,Rajkot,Rajkot,"Sesamum (Sesame,Gingelly,Til)",Black,FAQ,2001-12-19,2150,2300.0,2225,11
Gujarat,Rajkot,Rajkot,Wheat,Lokwan,FAQ,2001-12-19,700,950.0,830,1
Gujarat,Rajkot,Rajkot,Wheat,MP Lokwan,FAQ,2001-12-19,710,960.0,845,1
Karnataka,Mysore,Mysore (Bandipalya),Ashgourd,Gouard,FAQ,2001-12-19,350,400.0,380,83
Karnataka,Mysore,Mysore (Bandipalya),Beetroot,Other,FAQ,2001-12-19,650,750.0,700,157
Karnataka,Mysore,Mysore (Bandipalya),Bhindi (Ladies Finger),Other,FAQ,2001-12-19,600,750.0,700,85
Karnataka,Mysore,Mysore (Bandipalya),Bitter gourd,Other,FAQ,2001-12-19,700,850.0,800,81
Karnataka,Mysore,Mysore (Bandipalya),Bottle gourd,Other,FAQ,2001-12-19,200,220.0,200,82
Karnataka,Mysore,Mysore (Bandipalya),Brinjal,Round/Long,FAQ,2001-12-19,400,450.0,420,35
Karnataka,Mysore,Mysore (Bandipalya),Cabbage,Other,FAQ,2001-12-19,350,400.0,380,154
Karnataka,Mysore,Mysore (Bandipalya),Capsicum,Other,FAQ,2001-12-19,1200,1300.0,1250,164
Karnataka,Mysore,Mysore (Bandipalya),Carrot,Other,FAQ,2001-12-19,900,1000.0,950,153
Karnataka,Mysore,Mysore (Bandipalya),Cauliflower,Local,FAQ,2001-12-19,900,950.0,930,34
Karnataka,Mysore,Mysore (Bandipalya),Cluster beans,Other,FAQ,2001-12-19,900,1000.0,950,80
Karnataka,Mysore,Mysore (Bandipalya),Cowpea (Lobia/Karamani),Cowpea (Whole),FAQ,2001-12-19,1361,1422.0,1370,92
Karnataka,Mysore,Mysore (Bandipalya),Cucumbar (Kheera),Other,FAQ,2001-12-19,250,300.0,280,159
Karnataka,Mysore,Mysore (Bandipalya),Dry Chillies,Local,FAQ,2001-12-19,2260,4560.0,3600,132
Karnataka,Mysore,Mysore (Bandipalya),Green Chilli,Other,FAQ,2001-12-19,950,1000.0,980,87
Karnataka,Mysore,Mysore (Bandipalya),Groundnut,Groundnut seed,FAQ,2001-12-19,760,1288.0,1150,10
Karnataka,Mysore,Mysore (Bandipalya),Jowar (Sorghum),Jowar ( White),FAQ,2001-12-19,416,425.0,420,5
Karnataka,Mysore,Mysore (Bandipalya),Kulthi (Horse Gram),Horse gram (Whole),FAQ,2001-12-19,820,1020.0,950,114
Karnataka,Mysore,Mysore (Bandipalya),Maize,Local,FAQ,2001-12-19,448,460.0,450,4
Karnataka,Mysore,Mysore (Bandipalya),Onion,Small - I,FAQ,2001-12-19,850,900.0,880,23
Karnataka,Mysore,Mysore (Bandipalya),Onion,Local,FAQ,2001-12-19,300,500.0,400,23
Karnataka,Mysore,Mysore (Bandipalya),Paddy (Dhan)(Common),Paddy Jyoti,FAQ,2001-12-19,512,536.0,520,2
Karnataka,Mysore,Mysore (Bandipalya),Raddish,Other,FAQ,2001-12-19,250,300.0,280,161
Karnataka,Mysore,Mysore (Bandipalya),Ragi (Finger Millet),Local,FAQ,2001-12-19,320,366.0,350,30
Karnataka,Mysore,Mysore (Bandipalya),Rice,Dappa,FAQ,2001-12-19,800,1050.0,950,3
Karnataka,Mysore,Mysore (Bandipalya),Rice,Fine,FAQ,2001-12-19,1400,1850.0,1500,3
Karnataka,Mysore,Mysore (Bandipalya),Rice,Medium,FAQ,2001-12-19,1200,1350.0,1300,3
Karnataka,Mysore,Mysore (Bandipalya),Sweet Pumpkin,Other,FAQ,2001-12-19,400,500.0,480,173
Karnataka,Mysore,Mysore (Bandipalya),Tomato,Local,FAQ,2001-12-19,1000,1100.0,1050,78
Kerala,Ernakulam,Moovattupuzha,Banana,Ordinary Big,Large,2001-12-19,850,1100.0,1000,19
Kerala,Ernakulam,Moovattupuzha,Black pepper,Thekken,FAQ,2001-12-19,7600,7600.0,7600,38
Kerala,Ernakulam,Moovattupuzha,Brinjal,Round/Long,FAQ,2001-12-19,1200,1400.0,1300,35
Kerala,Ernakulam,Moovattupuzha,Ginger (Dry),Fresh Unbleached,FAQ,2001-12-19,1000,1400.0,1200,27
Kerala,Ernakulam,Moovattupuzha,Turmeric,Other,FAQ,2001-12-19,2800,2800.0,2800,39
Kerala,Kozhikode (Calicut),Vengeri (Kozhikode),Grapes,Black,Medium,2001-12-19,1000,1100.0,1050,22
Pondicherry,Pondicherry,Thattanchavady,Black Gram (Urd Beans)(Whole),Rajkot T-9,FAQ,2001-12-19,646,1051.0,900,8
Pondicherry,Pondicherry,Thattanchavady,Paddy (Dhan)(Common),Paddy,FAQ,2001-12-19,309,918.0,560,2
Pondicherry,Pondicherry,Thattanchavady,Ragi (Finger Millet),Local,FAQ,2001-12-19,441,466.0,451,30
Chandigarh,Chandigarh,Chandigarh (F&V),Bhindi (Ladies Finger),Other,FAQ,2001-12-20,1000,1400.0,1200,85
Chandigarh,Chandigarh,Chandigarh (F&V),Bottle gourd,Other,FAQ,2001-12-20,250,350.0,300,82
Chandigarh,Chandigarh,Chandigarh (F&V),Brinjal,Other,FAQ,2001-12-20,150,250.0,200,35
Chandigarh,Chandigarh,Chandigarh (F&V),Cauliflower,Other,FAQ,2001-12-20,150,250.0,200,34
Chandigarh,Chandigarh,Chandigarh (F&V),Green Chilli,Other,FAQ,2001-12-20,500,600.0,550,87
Chandigarh,Chandigarh,Chandigarh (F&V),Mousambi (Sweet Lime),Other,Large,2001-12-20,80,110.0,95,77
Chandigarh,Chandigarh,Chandigarh (F&V),Onion,Other,FAQ,2001-12-20,425,525.0,500,23
Chandigarh,Chandigarh,Chandigarh (F&V),Orange,Other,Large,2001-12-20,120,260.0,190,18
Chandigarh,Chandigarh,Chandigarh (F&V),Potato,Other,FAQ,2001-12-20,200,375.0,283,24
Chandigarh,Chandigarh,Chandigarh (F&V),Tomato,Other,FAQ,2001-12-20,300,500.0,400,78
Gujarat,Ahmedabad,Ahmedabad,Amaranthus,Other,FAQ,2001-12-20,150,200.0,175,86
Gujarat,Ahmedabad,Ahmedabad,Beetroot,Other,FAQ,2001-12-20,500,750.0,600,157
Gujarat,Ahmedabad,Ahmedabad,Bhindi (Ladies Finger),Other,FAQ,2001-12-20,600,1200.0,950,85
Gujarat,Ahmedabad,Ahmedabad,Bitter gourd,Other,FAQ,2001-12-20,400,800.0,700,81
Gujarat,Ahmedabad,Ahmedabad,Bottle gourd,Other,FAQ,2001-12-20,100,250.0,200,82
Gujarat,Ahmedabad,Ahmedabad,Brinjal,Other,FAQ,2001-12-20,50,200.0,150,35
Gujarat,Ahmedabad,Ahmedabad,Cabbage,Other,FAQ,2001-12-20,150,350.0,300,154
Gujarat,Ahmedabad,Ahmedabad,Capsicum,Other,FAQ,2001-12-20,500,650.0,600,164
Gujarat,Ahmedabad,Ahmedabad,Carrot,Other,FAQ,2001-12-20,300,450.0,400,153
Gujarat,Ahmedabad,Ahmedabad,Cauliflower,Other,FAQ,2001-12-20,100,200.0,175,34
Gujarat,Ahmedabad,Ahmedabad,Chikoos (Sapota),Other,Large,2001-12-20,1000,1200.0,1150,71
Gujarat,Ahmedabad,Ahmedabad,Coriander (Leaves),Other,FAQ,2001-12-20,150,250.0,200,43
Gujarat,Ahmedabad,Ahmedabad,Cucumbar (Kheera),Other,FAQ,2001-12-20,600,1000.0,900,159
Gujarat,Ahmedabad,Ahmedabad,Ginger (Green),Other,FAQ,2001-12-20,800,900.0,850,103
Gujarat,Ahmedabad,Ahmedabad,Grapes,Other,Large,2001-12-20,2000,4000.0,3500,22
Gujarat,Ahmedabad,Ahmedabad,Green Chilli,Other,FAQ,2001-12-20,300,400.0,375,87
Gujarat,Ahmedabad,Ahmedabad,Lime,Other,Large,2001-12-20,500,750.0,700,180
Gujarat,Ahmedabad,Ahmedabad,Methi (Leaves),Other,FAQ,2001-12-20,100,200.0,150,46
Gujarat,Ahmedabad,Ahmedabad,Mousambi (Sweet Lime),Other,Large,2001-12-20,1000,4500.0,3200,77
Gujarat,Ahmedabad,Ahmedabad,Onion,Other,FAQ,2001-12-20,300,580.0,440,23
Gujarat,Ahmedabad,Ahmedabad,Orange,Other,Large,2001-12-20,2000,4000.0,3500,18
Gujarat,Ahmedabad,Ahmedabad,Papaya,Other,Large,2001-12-20,400,500.0,460,72
Gujarat,Ahmedabad,Ahmedabad,Pineapple,Other,Large,2001-12-20,140,220.0,200,21
Gujarat,Ahmedabad,Ahmedabad,Pomegranate,Other,Large,2001-12-20,1000,6000.0,4500,190
Gujarat,Ahmedabad,Ahmedabad,Potato,Other,FAQ,2001-12-20,450,850.0,650,24
Gujarat,Ahmedabad,Ahmedabad,Raddish,Other,FAQ,2001-12-20,100,200.0,150,161
Gujarat,Ahmedabad,Ahmedabad,Sweet Potato,Other,FAQ,2001-12-20,355,425.0,400,152
Gujarat,Ahmedabad,Ahmedabad,Tomato,Other,FAQ,2001-12-20,200,450.0,300,78
Gujarat,Bhavnagar,Mahuva (Station Road),Bajra (Pearl Millet/Cumbu),Hybrid,FAQ,2001-12-20,305,320.0,310,28
Gujarat,Bhavnagar,Mahuva (Station Road),Bajra (Pearl Millet/Cumbu),Deshi,FAQ,2001-12-20,585,645.0,620,28
Gujarat,Bhavnagar,Mahuva (Station Road),Black Gram (Urd Beans)(Whole),Desi,FAQ,2001-12-20,1010,1535.0,1490,8
Gujarat,Bhavnagar,Mahuva (Station Road),Coconut,Coconut,FAQ,2001-12-20,4888,6110.0,4888,138
Gujarat,Bhavnagar,Mahuva (Station Road),Cotton,CJ 73 22mm FIne,FAQ,2001-12-20,1525,1620.0,1580,15
Gujarat,Bhavnagar,Mahuva (Station Road),Cotton,Shanker 4 31mm FIne,FAQ,2001-12-20,1250,1900.0,1850,15
Gujarat,Bhavnagar,Mahuva (Station Road),Green Gram (Moong)(Whole),Local (Whole),FAQ,2001-12-20,1740,1850.0,1800,9
Gujarat,Bhavnagar,Mahuva (Station Road),Groundnut,Shelled (Bunch),FAQ,2001-12-20,1200,1375.0,1300,10
Gujarat,Bhavnagar,Mahuva (Station Road),Groundnut,Gungri (With Shell),FAQ,2001-12-20,1225,1300.0,1280,10
Gujarat,Bhavnagar,Mahuva (Station Road),Groundnut,Big (With Shell),FAQ,2001-12-20,1190,1295.0,1240,10
Gujarat,Bhavnagar,Mahuva (Station Road),Maize,Hybrid/Local,FAQ,2001-12-20,405,450.0,420,4
Gujarat,Bhavnagar,Mahuva (Station Road),Onion,Red,FAQ,2001-12-20,350,405.0,390,23
Gujarat,Bhavnagar,Mahuva (Station Road),"Sesamum (Sesame,Gingelly,Til)",Whitish,FAQ,2001-12-20,1510,1790.0,1750,11
Gujarat,Bhavnagar,Mahuva (Station Road),"Sesamum (Sesame,Gingelly,Til)",Crushing,FAQ,2001-12-20,1755,1990.0,1950,11
Gujarat,Dahod,Dahod,Arhar (Tur/Red Gram)(Whole),Other,FAQ,2001-12-20,1171,1171.0,1171,49
Gujarat,Dahod,Dahod,Bajra (Pearl Millet/Cumbu),Bold,FAQ,2001-12-20,400,400.0,400,28
Gujarat,Dahod,Dahod,Beans,Other,FAQ,2001-12-20,1150,1250.0,1200,94
Gujarat,Dahod,Dahod,Bhindi (Ladies Finger),Other,FAQ,2001-12-20,600,1500.0,1100,85
Gujarat,Dahod,Dahod,Black Gram (Urd Beans)(Whole),Other,FAQ,2001-12-20,1600,1700.0,1650,8
Gujarat,Dahod,Dahod,Bottle gourd,Other,FAQ,2001-12-20,200,400.0,300,82
Gujarat,Dahod,Dahod,Brinjal,Other,FAQ,2001-12-20,100,300.0,200,35
Gujarat,Dahod,Dahod,Cabbage,Other,FAQ,2001-12-20,300,400.0,400,154
Gujarat,Dahod,Dahod,Carrot,Other,FAQ,2001-12-20,250,600.0,500,153
Gujarat,Dahod,Dahod,Castor Seed,Other,FAQ,2001-12-20,1000,1040.0,1020,123
Gujarat,Dahod,Dahod,Cauliflower,Other,FAQ,2001-12-20,100,500.0,300,34
Gujarat,Dahod,Dahod,Coriander (Leaves),Other,FAQ,2001-12-20,100,400.0,300,43
Gujarat,Dahod,Dahod,Garlic,Other,FAQ,2001-12-20,3000,6000.0,4500,25
Gujarat,Dahod,Dahod,Ginger (Green),Other,FAQ,2001-12-20,1000,1400.0,1300,103
Gujarat,Dahod,Dahod,Green Chilli,Other,FAQ,2001-12-20,400,800.0,600,87
Gujarat,Dahod,Dahod,Lime,Other,Medium,2001-12-20,1200,2000.0,1500,180
Gujarat,Dahod,Dahod,Maize,Other,FAQ,2001-12-20,427,440.0,430,4
Gujarat,Dahod,Dahod,Onion,Other,FAQ,2001-12-20,350,550.0,450,23
Gujarat,Dahod,Dahod,Paddy (Dhan)(Common),Other,FAQ,2001-12-20,415,420.0,415,2
Gujarat,Dahod,Dahod,Potato,Other,FAQ,2001-12-20,500,700.0,600,24
Gujarat,Dahod,Dahod,Raddish,Other,FAQ,2001-12-20,100,200.0,200,161
Gujarat,Dahod,Dahod,Red Gram,Other,FAQ,2001-12-20,1900,1950.0,1925,7
Gujarat,Dahod,Dahod,Rice,Other,FAQ,2001-12-20,700,700.0,700,3
Gujarat,Dahod,Dahod,"Sesamum (Sesame,Gingelly,Til)",White,FAQ,2001-12-20,1665,1700.0,1685,11
Gujarat,Dahod,Dahod,Soyabean,Other,FAQ,2001-12-20,1020,1030.0,1025,13
Gujarat,Dahod,Dahod,Sweet Potato,Other,FAQ,2001-12-20,300,350.0,325,152
Gujarat,Dahod,Dahod,Tomato,Other,FAQ,2001-12-20,200,300.0,250,78
Gujarat,Mehsana,Unjha,Castor Seed,Other,FAQ,2001-12-20,209,222.0,215,123
Gujarat,Mehsana,Unjha,Cummin Seed (Jeera),Other,FAQ,2001-12-20,1000,2020.0,1920,42
Gujarat,Mehsana,Unjha,Mustard,Other,FAQ,2001-12-20,225,247.0,235,12
Gujarat,Mehsana,Unjha,Soanf,Other,FAQ,2001-12-20,300,1040.0,465,135
Gujarat,Rajkot,Gondal,Apple,Simla,Medium,2001-12-20,1500,2000.0,1800,17
Gujarat,Rajkot,Gondal,Bajra (Pearl Millet/Cumbu),Hybrid,FAQ,2001-12-20,250,455.0,440,28
Gujarat,Rajkot,Gondal,Brinjal,Other,FAQ,2001-12-20,100,200.0,150,35
Gujarat,Rajkot,Gondal,Castor Seed,Caster,FAQ,2001-12-20,1000,1060.0,1030,123
Gujarat,Rajkot,Gondal,Cauliflower,Other,FAQ,2001-12-20,200,400.0,300,34
Gujarat,Rajkot,Gondal,Chikoos (Sapota),Other,Medium,2001-12-20,750,1000.0,800,71
Gujarat,Rajkot,Gondal,Cotton,Shanker 6 (B) 30mm FIne,FAQ,2001-12-20,1760,1950.0,1865,15
Gujarat,Rajkot,Gondal,Cummin Seed (Jeera),Desi,FAQ,2001-12-20,7500,9000.0,8250,42
Gujarat,Rajkot,Gondal,Garlic,Other,FAQ,2001-12-20,2605,4865.0,4400,25
Gujarat,Rajkot,Gondal,Grapes,Green,Medium,2001-12-20,2000,3000.0,2500,22
Gujarat,Rajkot,Gondal,Groundnut,Bold Kernel,FAQ,2001-12-20,1250,1525.0,1425,10
Gujarat,Rajkot,Gondal,Groundnut,Bold,FAQ,2001-12-20,1000,1325.0,1175,10
Gujarat,Rajkot,Gondal,Guava,Other,Large,2001-12-20,400,500.0,450,185
Gujarat,Rajkot,Gondal,Jowar (Sorghum),Jowar Hybrid,FAQ,2001-12-20,290,500.0,360,5
Gujarat,Rajkot,Gondal,Maize,Hybrid,FAQ,2001-12-20,405,425.0,415,4
Gujarat,Rajkot,Gondal,Mousambi (Sweet Lime),Other,Medium,2001-12-20,750,1250.0,1000,77
Gujarat,Rajkot,Gondal,Onion,Nasik,FAQ,2001-12-20,95,380.0,290,23
Gujarat,Rajkot,Gondal,Pomegranate,Other,Medium,2001-12-20,1000,1500.0,1200,190
Gujarat,Rajkot,Gondal,Red Gram,Desi (Whole),FAQ,2001-12-20,1250,2120.0,2060,7
